"node_id","layer_id","module","plasmid_length","degree","plasmid_name","annotation1","annotation2","annotation3","annotation4","annotation5","final","final.1","is.soren.","strength","flow"
4,3,38,3385,20,"D_NODE_13_length_3385_cov_34.4003_ID_25","no_hit",NA,NA,NA,NA,"0","FALSE",0,17.9923190546529,0.00110367
4,12,38,3385,20,"D_NODE_13_length_3385_cov_34.4003_ID_25","no_hit",NA,NA,NA,NA,"0","FALSE",0,17.9923190546529,0.00110367
4,17,38,3385,20,"D_NODE_13_length_3385_cov_34.4003_ID_25","no_hit",NA,NA,NA,NA,"0","FALSE",0,17.9923190546529,0.00110367
4,20,38,3385,20,"D_NODE_13_length_3385_cov_34.4003_ID_25","no_hit",NA,NA,NA,NA,"0","FALSE",0,17.9923190546529,0.00110367
4,3,38,3385,20,"D_NODE_13_length_3385_cov_34.4003_ID_25","no_hit",NA,NA,NA,NA,"0","FALSE",0,17.9923190546529,0.00110367
4,12,38,3385,20,"D_NODE_13_length_3385_cov_34.4003_ID_25","no_hit",NA,NA,NA,NA,"0","FALSE",0,17.9923190546529,0.00110367
4,17,38,3385,20,"D_NODE_13_length_3385_cov_34.4003_ID_25","no_hit",NA,NA,NA,NA,"0","FALSE",0,17.9923190546529,0.00110367
4,20,38,3385,20,"D_NODE_13_length_3385_cov_34.4003_ID_25","no_hit",NA,NA,NA,NA,"0","FALSE",0,17.9923190546529,0.00110367
4,3,38,3385,20,"D_NODE_13_length_3385_cov_34.4003_ID_25"," unnamed protein product "," replication protein B "," MULTISPECIES: replication protein B "," replication protein B "," hypothetical protein, partial ","rep","FALSE",1,17.9923190546529,0.00110367
4,12,38,3385,20,"D_NODE_13_length_3385_cov_34.4003_ID_25"," unnamed protein product "," replication protein B "," MULTISPECIES: replication protein B "," replication protein B "," hypothetical protein, partial ","rep","FALSE",1,17.9923190546529,0.00110367
4,17,38,3385,20,"D_NODE_13_length_3385_cov_34.4003_ID_25"," unnamed protein product "," replication protein B "," MULTISPECIES: replication protein B "," replication protein B "," hypothetical protein, partial ","rep","FALSE",1,17.9923190546529,0.00110367
4,20,38,3385,20,"D_NODE_13_length_3385_cov_34.4003_ID_25"," unnamed protein product "," replication protein B "," MULTISPECIES: replication protein B "," replication protein B "," hypothetical protein, partial ","rep","FALSE",1,17.9923190546529,0.00110367
4,3,38,3385,20,"D_NODE_13_length_3385_cov_34.4003_ID_25"," hypothetical protein "," mobilization protein "," mobilization protein "," mobilization protein ",NA,"mob","TRUE",0,17.9923190546529,0.00110367
4,12,38,3385,20,"D_NODE_13_length_3385_cov_34.4003_ID_25"," hypothetical protein "," mobilization protein "," mobilization protein "," mobilization protein ",NA,"mob","TRUE",0,17.9923190546529,0.00110367
4,17,38,3385,20,"D_NODE_13_length_3385_cov_34.4003_ID_25"," hypothetical protein "," mobilization protein "," mobilization protein "," mobilization protein ",NA,"mob","TRUE",0,17.9923190546529,0.00110367
4,20,38,3385,20,"D_NODE_13_length_3385_cov_34.4003_ID_25"," hypothetical protein "," mobilization protein "," mobilization protein "," mobilization protein ",NA,"mob","TRUE",0,17.9923190546529,0.00110367
4,3,38,3385,20,"T_NODE_54_length_3385_cov_53.3532_ID_107","no_hit",NA,NA,NA,NA,"0","FALSE",0,17.9923190546529,0.00110367
4,12,38,3385,20,"T_NODE_54_length_3385_cov_53.3532_ID_107","no_hit",NA,NA,NA,NA,"0","FALSE",0,17.9923190546529,0.00110367
4,17,38,3385,20,"T_NODE_54_length_3385_cov_53.3532_ID_107","no_hit",NA,NA,NA,NA,"0","FALSE",0,17.9923190546529,0.00110367
4,20,38,3385,20,"T_NODE_54_length_3385_cov_53.3532_ID_107","no_hit",NA,NA,NA,NA,"0","FALSE",0,17.9923190546529,0.00110367
4,3,38,3385,20,"T_NODE_54_length_3385_cov_53.3532_ID_107","no_hit",NA,NA,NA,NA,"0","FALSE",0,17.9923190546529,0.00110367
4,12,38,3385,20,"T_NODE_54_length_3385_cov_53.3532_ID_107","no_hit",NA,NA,NA,NA,"0","FALSE",0,17.9923190546529,0.00110367
4,17,38,3385,20,"T_NODE_54_length_3385_cov_53.3532_ID_107","no_hit",NA,NA,NA,NA,"0","FALSE",0,17.9923190546529,0.00110367
4,20,38,3385,20,"T_NODE_54_length_3385_cov_53.3532_ID_107","no_hit",NA,NA,NA,NA,"0","FALSE",0,17.9923190546529,0.00110367
4,3,38,3385,20,"T_NODE_54_length_3385_cov_53.3532_ID_107"," unnamed protein product "," replication protein B "," MULTISPECIES: replication protein B "," replication protein B "," hypothetical protein, partial ","rep","FALSE",1,17.9923190546529,0.00110367
4,12,38,3385,20,"T_NODE_54_length_3385_cov_53.3532_ID_107"," unnamed protein product "," replication protein B "," MULTISPECIES: replication protein B "," replication protein B "," hypothetical protein, partial ","rep","FALSE",1,17.9923190546529,0.00110367
4,17,38,3385,20,"T_NODE_54_length_3385_cov_53.3532_ID_107"," unnamed protein product "," replication protein B "," MULTISPECIES: replication protein B "," replication protein B "," hypothetical protein, partial ","rep","FALSE",1,17.9923190546529,0.00110367
4,20,38,3385,20,"T_NODE_54_length_3385_cov_53.3532_ID_107"," unnamed protein product "," replication protein B "," MULTISPECIES: replication protein B "," replication protein B "," hypothetical protein, partial ","rep","FALSE",1,17.9923190546529,0.00110367
